pre,post,is_parent_edge,pre_spike_time_ms,post_spike_time_ms,delta_t_ms,stdp_weight
88,68,False,2.0,3.0,1.0,0.0
88,70,False,2.0,2.0,0.0,0.0
88,71,False,2.0,4.0,2.0,0.0
88,73,False,2.0,3.0,1.0,0.0
88,76,False,2.0,3.0,1.0,0.0
88,77,False,2.0,3.0,1.0,0.0
88,85,False,2.0,1.0,-1.0,0.0
88,91,False,2.0,2.0,0.0,0.0
88,93,False,2.0,3.0,1.0,0.0
88,94,False,2.0,3.0,1.0,0.0
88,96,False,2.0,2.0,0.0,0.0
88,97,False,2.0,2.0,0.0,0.0
88,98,False,2.0,0.0,-2.0,0.0
88,99,False,2.0,2.0,0.0,0.0
88,4,False,2.0,5.0,3.0,0.0
88,24,False,2.0,6.0,4.0,0.0
88,35,False,2.0,6.0,4.0,0.0
88,47,False,2.0,8.0,6.0,0.0
88,112,False,2.0,7.0,5.0,0.0
88,113,False,2.0,7.0,5.0,0.0
88,126,True,2.0,7.0,5.0,1.0
88,127,False,2.0,6.0,4.0,0.0
88,144,False,2.0,7.0,5.0,0.0
89,88,False,4.0,2.0,-2.0,0.0
89,90,False,4.0,3.0,-1.0,0.0
89,51,False,4.0,3.0,-1.0,0.0
89,52,False,4.0,3.0,-1.0,0.0
89,55,False,4.0,2.0,-2.0,0.0
89,58,False,4.0,1.0,-3.0,0.0
89,60,False,4.0,2.0,-2.0,0.0
89,61,False,4.0,3.0,-1.0,0.0
89,62,False,4.0,2.0,-2.0,0.0
89,67,False,4.0,2.0,-2.0,0.0
89,69,False,4.0,2.0,-2.0,0.0
89,70,False,4.0,2.0,-2.0,0.0
89,71,False,4.0,4.0,0.0,0.0
89,73,False,4.0,3.0,-1.0,0.0
89,74,False,4.0,2.0,-2.0,0.0
89,75,False,4.0,2.0,-2.0,0.0
89,77,False,4.0,3.0,-1.0,0.0
89,78,False,4.0,3.0,-1.0,0.0
89,80,False,4.0,2.0,-2.0,0.0
89,82,False,4.0,2.0,-2.0,0.0
89,83,False,4.0,2.0,-2.0,0.0
89,86,False,4.0,2.0,-2.0,0.0
89,94,False,4.0,3.0,-1.0,0.0
89,95,False,4.0,1.0,-3.0,0.0
89,99,False,4.0,2.0,-2.0,0.0
89,2,False,4.0,5.0,1.0,0.0
89,102,False,4.0,6.0,2.0,0.0
89,107,False,4.0,3.0,-1.0,0.0
89,109,False,4.0,8.0,4.0,0.0
89,133,False,4.0,6.0,2.0,0.0
89,139,False,4.0,7.0,3.0,0.0
89,149,False,4.0,6.0,2.0,0.0
90,89,False,3.0,4.0,1.0,0.0
90,91,False,3.0,2.0,-1.0,0.0
90,50,False,3.0,2.0,-1.0,0.0
90,51,False,3.0,3.0,0.0,0.0
90,53,False,3.0,1.0,-2.0,0.0
90,54,False,3.0,2.0,-1.0,0.0
90,55,False,3.0,2.0,-1.0,0.0
90,56,False,3.0,3.0,0.0,0.0
90,57,False,3.0,2.0,-1.0,0.0
90,59,False,3.0,2.0,-1.0,0.0
90,60,False,3.0,2.0,-1.0,0.0
90,61,False,3.0,3.0,0.0,0.0
90,66,False,3.0,2.0,-1.0,0.0
90,67,False,3.0,2.0,-1.0,0.0
90,68,False,3.0,3.0,0.0,0.0
90,69,False,3.0,2.0,-1.0,0.0
90,70,False,3.0,2.0,-1.0,0.0
90,76,False,3.0,3.0,0.0,0.0
90,77,False,3.0,3.0,0.0,0.0
90,79,False,3.0,2.0,-1.0,0.0
90,80,False,3.0,2.0,-1.0,0.0
90,81,False,3.0,3.0,0.0,0.0
90,85,False,3.0,1.0,-2.0,0.0
90,86,False,3.0,2.0,-1.0,0.0
90,87,False,3.0,4.0,1.0,0.0
90,93,False,3.0,3.0,0.0,0.0
90,96,False,3.0,2.0,-1.0,0.0
90,97,False,3.0,2.0,-1.0,0.0
90,99,False,3.0,2.0,-1.0,0.0
90,33,False,3.0,6.0,3.0,0.0
90,131,False,3.0,7.0,4.0,0.0
90,138,False,3.0,6.0,3.0,0.0
90,144,False,3.0,7.0,4.0,0.0
91,90,False,2.0,3.0,1.0,0.0
91,92,False,2.0,3.0,1.0,0.0
91,52,False,2.0,3.0,1.0,0.0
91,53,False,2.0,1.0,-1.0,0.0
91,54,False,2.0,2.0,0.0,0.0
91,59,False,2.0,2.0,0.0,0.0
91,60,False,2.0,2.0,0.0,0.0
91,62,False,2.0,2.0,0.0,0.0
91,64,False,2.0,2.0,0.0,0.0
91,68,False,2.0,3.0,1.0,0.0
91,71,False,2.0,4.0,2.0,0.0
91,73,False,2.0,3.0,1.0,0.0
91,79,False,2.0,2.0,0.0,0.0
91,81,False,2.0,3.0,1.0,0.0
91,84,False,2.0,1.0,-1.0,0.0
91,86,False,2.0,2.0,0.0,0.0
91,87,False,2.0,4.0,2.0,0.0
91,88,False,2.0,2.0,0.0,0.0
91,95,False,2.0,1.0,-1.0,0.0
91,96,False,2.0,2.0,0.0,0.0
91,99,False,2.0,2.0,0.0,0.0
91,14,False,2.0,8.0,6.0,0.0
91,106,True,2.0,7.0,5.0,1.0
91,117,True,2.0,6.0,4.0,1.0
91,138,False,2.0,6.0,4.0,0.0
91,148,False,2.0,7.0,5.0,0.0
92,91,False,3.0,2.0,-1.0,0.0
92,93,False,3.0,3.0,0.0,0.0
92,50,False,3.0,2.0,-1.0,0.0
92,51,False,3.0,3.0,0.0,0.0
92,54,False,3.0,2.0,-1.0,0.0
92,55,False,3.0,2.0,-1.0,0.0
92,57,False,3.0,2.0,-1.0,0.0
92,59,False,3.0,2.0,-1.0,0.0
92,64,False,3.0,2.0,-1.0,0.0
92,65,False,3.0,3.0,0.0,0.0
92,69,False,3.0,2.0,-1.0,0.0
92,73,False,3.0,3.0,0.0,0.0
92,74,False,3.0,2.0,-1.0,0.0
92,75,False,3.0,2.0,-1.0,0.0
92,78,False,3.0,3.0,0.0,0.0
92,84,False,3.0,1.0,-2.0,0.0
92,86,False,3.0,2.0,-1.0,0.0
92,94,False,3.0,3.0,0.0,0.0
92,96,False,3.0,2.0,-1.0,0.0
92,24,False,3.0,6.0,3.0,0.0
92,37,False,3.0,6.0,3.0,0.0
92,102,False,3.0,6.0,3.0,0.0
92,113,False,3.0,7.0,4.0,0.0
92,131,False,3.0,7.0,4.0,0.0
92,132,True,3.0,7.0,4.0,1.0
92,146,False,3.0,8.0,5.0,0.0
93,92,False,3.0,3.0,0.0,0.0
93,94,False,3.0,3.0,0.0,0.0
93,54,False,3.0,2.0,-1.0,0.0
93,56,False,3.0,3.0,0.0,0.0
93,60,False,3.0,2.0,-1.0,0.0
93,67,False,3.0,2.0,-1.0,0.0
93,68,False,3.0,3.0,0.0,0.0
93,73,False,3.0,3.0,0.0,0.0
93,74,False,3.0,2.0,-1.0,0.0
93,75,False,3.0,2.0,-1.0,0.0
93,77,False,3.0,3.0,0.0,0.0
93,78,False,3.0,3.0,0.0,0.0
93,81,False,3.0,3.0,0.0,0.0
93,85,False,3.0,1.0,-2.0,0.0
93,87,False,3.0,4.0,1.0,0.0
93,88,False,3.0,2.0,-1.0,0.0
93,90,False,3.0,3.0,0.0,0.0
93,95,False,3.0,1.0,-2.0,0.0
93,99,False,3.0,2.0,-1.0,0.0
93,3,False,3.0,6.0,3.0,0.0
93,33,False,3.0,6.0,3.0,0.0
93,131,False,3.0,7.0,4.0,0.0
93,137,False,3.0,6.0,3.0,0.0
94,93,False,3.0,3.0,0.0,0.0
94,95,False,3.0,1.0,-2.0,0.0
94,50,False,3.0,2.0,-1.0,0.0
94,51,False,3.0,3.0,0.0,0.0
94,53,False,3.0,1.0,-2.0,0.0
94,57,False,3.0,2.0,-1.0,0.0
94,58,False,3.0,1.0,-2.0,0.0
94,59,False,3.0,2.0,-1.0,0.0
94,63,False,3.0,2.0,-1.0,0.0
94,65,False,3.0,3.0,0.0,0.0
94,70,False,3.0,2.0,-1.0,0.0
94,72,False,3.0,2.0,-1.0,0.0
94,73,False,3.0,3.0,0.0,0.0
94,74,False,3.0,2.0,-1.0,0.0
94,75,False,3.0,2.0,-1.0,0.0
94,77,False,3.0,3.0,0.0,0.0
94,78,False,3.0,3.0,0.0,0.0
94,82,False,3.0,2.0,-1.0,0.0
94,85,False,3.0,1.0,-2.0,0.0
94,86,False,3.0,2.0,-1.0,0.0
94,88,False,3.0,2.0,-1.0,0.0
94,89,False,3.0,4.0,1.0,0.0
94,92,False,3.0,3.0,0.0,0.0
94,96,False,3.0,2.0,-1.0,0.0
94,97,False,3.0,2.0,-1.0,0.0
94,99,False,3.0,2.0,-1.0,0.0
94,37,False,3.0,6.0,3.0,0.0
94,39,False,3.0,7.0,4.0,0.0
94,43,False,3.0,7.0,4.0,0.0
94,126,False,3.0,7.0,4.0,0.0
94,142,False,3.0,7.0,4.0,0.0
94,144,False,3.0,7.0,4.0,0.0
95,94,False,1.0,3.0,2.0,0.0
95,96,False,1.0,2.0,1.0,0.0
95,50,True,1.0,2.0,1.0,1.0
95,51,False,1.0,3.0,2.0,0.0
95,53,False,1.0,1.0,0.0,0.0
95,56,False,1.0,3.0,2.0,0.0
95,58,False,1.0,1.0,0.0,0.0
95,59,True,1.0,2.0,1.0,1.0
95,60,False,1.0,2.0,1.0,0.0
95,61,False,1.0,3.0,2.0,0.0
95,63,False,1.0,2.0,1.0,0.0
95,65,False,1.0,3.0,2.0,0.0
95,69,False,1.0,2.0,1.0,0.0
95,72,False,1.0,2.0,1.0,0.0
95,74,False,1.0,2.0,1.0,0.0
95,76,False,1.0,3.0,2.0,0.0
95,80,False,1.0,2.0,1.0,0.0
95,83,False,1.0,2.0,1.0,0.0
95,84,False,1.0,1.0,0.0,0.0
95,87,False,1.0,4.0,3.0,0.0
95,89,False,1.0,4.0,3.0,0.0
95,91,False,1.0,2.0,1.0,0.0
95,93,False,1.0,3.0,2.0,0.0
95,97,False,1.0,2.0,1.0,0.0
95,98,False,1.0,0.0,-1.0,0.0
95,99,False,1.0,2.0,1.0,0.0
95,21,False,1.0,7.0,6.0,0.0
95,31,False,1.0,7.0,6.0,0.0
95,118,True,1.0,6.0,5.0,1.0
95,119,True,1.0,6.0,5.0,1.0
95,128,True,1.0,7.0,6.0,1.0
96,95,False,2.0,1.0,-1.0,0.0
96,97,False,2.0,2.0,0.0,0.0
96,50,False,2.0,2.0,0.0,0.0
96,53,False,2.0,1.0,-1.0,0.0
96,54,False,2.0,2.0,0.0,0.0
96,59,False,2.0,2.0,0.0,0.0
96,60,False,2.0,2.0,0.0,0.0
96,64,False,2.0,2.0,0.0,0.0
96,68,False,2.0,3.0,1.0,0.0
96,70,False,2.0,2.0,0.0,0.0
96,71,False,2.0,4.0,2.0,0.0
96,78,False,2.0,3.0,1.0,0.0
96,79,False,2.0,2.0,0.0,0.0
96,80,False,2.0,2.0,0.0,0.0
96,84,False,2.0,1.0,-1.0,0.0
96,85,False,2.0,1.0,-1.0,0.0
96,88,False,2.0,2.0,0.0,0.0
96,90,False,2.0,3.0,1.0,0.0
96,91,False,2.0,2.0,0.0,0.0
96,92,False,2.0,3.0,1.0,0.0
96,94,False,2.0,3.0,1.0,0.0
96,17,True,2.0,6.0,4.0,1.0
96,26,False,2.0,7.0,5.0,0.0
96,42,False,2.0,6.0,4.0,0.0
96,114,False,2.0,6.0,4.0,0.0
96,136,True,2.0,7.0,5.0,1.0
96,140,False,2.0,6.0,4.0,0.0
96,144,False,2.0,7.0,5.0,0.0
97,96,False,2.0,2.0,0.0,0.0
97,98,False,2.0,0.0,-2.0,0.0
97,51,False,2.0,3.0,1.0,0.0
97,55,False,2.0,2.0,0.0,0.0
97,60,False,2.0,2.0,0.0,0.0
97,63,False,2.0,2.0,0.0,0.0
97,66,False,2.0,2.0,0.0,0.0
97,68,False,2.0,3.0,1.0,0.0
97,69,False,2.0,2.0,0.0,0.0
97,73,False,2.0,3.0,1.0,0.0
97,74,False,2.0,2.0,0.0,0.0
97,75,False,2.0,2.0,0.0,0.0
97,82,False,2.0,2.0,0.0,0.0
97,83,False,2.0,2.0,0.0,0.0
97,84,False,2.0,1.0,-1.0,0.0
97,86,False,2.0,2.0,0.0,0.0
97,88,False,2.0,2.0,0.0,0.0
97,90,False,2.0,3.0,1.0,0.0
97,94,False,2.0,3.0,1.0,0.0
97,95,False,2.0,1.0,-1.0,0.0
97,99,False,2.0,2.0,0.0,0.0
97,2,False,2.0,5.0,3.0,0.0
97,33,False,2.0,6.0,4.0,0.0
97,44,False,2.0,7.0,5.0,0.0
97,106,False,2.0,7.0,5.0,0.0
97,110,False,2.0,7.0,5.0,0.0
97,134,False,2.0,6.0,4.0,0.0
97,137,True,2.0,6.0,4.0,1.0
97,145,False,2.0,7.0,5.0,0.0
97,148,False,2.0,7.0,5.0,0.0
98,97,True,0.0,2.0,2.0,1.0
98,99,False,0.0,2.0,2.0,0.0
98,53,True,0.0,1.0,1.0,1.0
98,55,True,0.0,2.0,2.0,1.0
98,57,True,0.0,2.0,2.0,1.0
98,58,True,0.0,1.0,1.0,1.0
98,61,True,0.0,3.0,3.0,1.0
98,62,False,0.0,2.0,2.0,0.0
98,63,True,0.0,2.0,2.0,1.0
98,64,True,0.0,2.0,2.0,1.0
98,66,True,0.0,2.0,2.0,1.0
98,67,True,0.0,2.0,2.0,1.0
98,68,False,0.0,3.0,3.0,0.0
98,69,True,0.0,2.0,2.0,1.0
98,70,False,0.0,2.0,2.0,0.0
98,71,False,0.0,4.0,4.0,0.0
98,72,True,0.0,2.0,2.0,1.0
98,75,True,0.0,2.0,2.0,1.0
98,82,True,0.0,2.0,2.0,1.0
98,84,True,0.0,1.0,1.0,1.0
98,85,True,0.0,1.0,1.0,1.0
98,86,True,0.0,2.0,2.0,1.0
98,87,False,0.0,4.0,4.0,0.0
98,88,True,0.0,2.0,2.0,1.0
98,95,True,0.0,1.0,1.0,1.0
98,13,True,0.0,4.0,4.0,1.0
98,28,True,0.0,6.0,6.0,1.0
98,39,True,0.0,7.0,7.0,1.0
98,43,True,0.0,7.0,7.0,1.0
98,103,True,0.0,7.0,7.0,1.0
98,107,True,0.0,3.0,3.0,1.0
98,116,True,0.0,4.0,4.0,1.0
98,122,True,0.0,6.0,6.0,1.0
98,148,True,0.0,7.0,7.0,1.0
99,98,False,2.0,0.0,-2.0,0.0
99,100,False,2.0,6.0,4.0,0.0
99,51,False,2.0,3.0,1.0,0.0
99,52,False,2.0,3.0,1.0,0.0
99,54,False,2.0,2.0,0.0,0.0
99,55,False,2.0,2.0,0.0,0.0
99,59,False,2.0,2.0,0.0,0.0
99,62,False,2.0,2.0,0.0,0.0
99,64,False,2.0,2.0,0.0,0.0
99,66,False,2.0,2.0,0.0,0.0
99,69,False,2.0,2.0,0.0,0.0
99,71,False,2.0,4.0,2.0,0.0
99,73,False,2.0,3.0,1.0,0.0
99,74,False,2.0,2.0,0.0,0.0
99,75,False,2.0,2.0,0.0,0.0
99,77,False,2.0,3.0,1.0,0.0
99,80,False,2.0,2.0,0.0,0.0
99,81,False,2.0,3.0,1.0,0.0
99,82,False,2.0,2.0,0.0,0.0
99,84,False,2.0,1.0,-1.0,0.0
99,88,False,2.0,2.0,0.0,0.0
99,89,False,2.0,4.0,2.0,0.0
99,90,False,2.0,3.0,1.0,0.0
99,91,False,2.0,2.0,0.0,0.0
99,93,False,2.0,3.0,1.0,0.0
99,94,False,2.0,3.0,1.0,0.0
99,95,False,2.0,1.0,-1.0,0.0
99,97,False,2.0,2.0,0.0,0.0
99,9,False,2.0,8.0,6.0,0.0
99,25,False,2.0,7.0,5.0,0.0
99,125,False,2.0,7.0,5.0,0.0
99,135,False,2.0,7.0,5.0,0.0
100,99,False,6.0,2.0,-4.0,0.0
100,101,False,6.0,6.0,0.0,0.0
100,103,False,6.0,7.0,1.0,0.0
100,107,False,6.0,3.0,-3.0,0.0
100,110,True,6.0,7.0,1.0,1.0
100,112,False,6.0,7.0,1.0,0.0
100,114,False,6.0,6.0,0.0,0.0
100,115,True,6.0,8.0,2.0,1.0
100,116,False,6.0,4.0,-2.0,0.0
100,117,False,6.0,6.0,0.0,0.0
100,119,False,6.0,6.0,0.0,0.0
100,126,False,6.0,7.0,1.0,0.0
100,127,False,6.0,6.0,0.0,0.0
100,128,False,6.0,7.0,1.0,0.0
100,130,True,6.0,8.0,2.0,1.0
100,131,True,6.0,7.0,1.0,1.0
100,134,False,6.0,6.0,0.0,0.0
100,139,True,6.0,7.0,1.0,1.0
100,141,False,6.0,7.0,1.0,0.0
100,146,False,6.0,8.0,2.0,0.0
100,72,False,6.0,2.0,-4.0,0.0
100,156,False,6.0,10.0,4.0,0.0
100,189,False,6.0,10.0,4.0,0.0
101,100,False,6.0,6.0,0.0,0.0
101,102,False,6.0,6.0,0.0,0.0
101,103,False,6.0,7.0,1.0,0.0
101,106,False,6.0,7.0,1.0,0.0
101,109,False,6.0,8.0,2.0,0.0
101,110,False,6.0,7.0,1.0,0.0
101,112,False,6.0,7.0,1.0,0.0
101,114,False,6.0,6.0,0.0,0.0
101,116,False,6.0,4.0,-2.0,0.0
101,123,False,6.0,6.0,0.0,0.0
101,125,False,6.0,7.0,1.0,0.0
101,127,False,6.0,6.0,0.0,0.0
101,129,False,6.0,7.0,1.0,0.0
101,130,False,6.0,8.0,2.0,0.0
101,141,False,6.0,7.0,1.0,0.0
101,143,False,6.0,7.0,1.0,0.0
101,145,False,6.0,7.0,1.0,0.0
101,146,False,6.0,8.0,2.0,0.0
101,147,False,6.0,6.0,0.0,0.0
101,148,False,6.0,7.0,1.0,0.0
101,61,False,6.0,3.0,-3.0,0.0
101,86,False,6.0,2.0,-4.0,0.0
101,175,False,6.0,9.0,3.0,0.0
101,195,False,6.0,11.0,5.0,0.0
102,101,False,6.0,6.0,0.0,0.0
102,103,False,6.0,7.0,1.0,0.0
102,106,False,6.0,7.0,1.0,0.0
102,107,False,6.0,3.0,-3.0,0.0
102,110,False,6.0,7.0,1.0,0.0
102,113,False,6.0,7.0,1.0,0.0
102,114,False,6.0,6.0,0.0,0.0
102,115,False,6.0,8.0,2.0,0.0
102,116,False,6.0,4.0,-2.0,0.0
102,118,False,6.0,6.0,0.0,0.0
102,120,False,6.0,8.0,2.0,0.0
102,122,False,6.0,6.0,0.0,0.0
102,123,False,6.0,6.0,0.0,0.0
102,124,False,6.0,6.0,0.0,0.0
102,125,False,6.0,7.0,1.0,0.0
102,127,False,6.0,6.0,0.0,0.0
102,131,False,6.0,7.0,1.0,0.0
102,136,False,6.0,7.0,1.0,0.0
102,137,False,6.0,6.0,0.0,0.0
102,140,False,6.0,6.0,0.0,0.0
102,144,False,6.0,7.0,1.0,0.0
102,146,False,6.0,8.0,2.0,0.0
102,85,False,6.0,1.0,-5.0,0.0
102,89,False,6.0,4.0,-2.0,0.0
102,92,False,6.0,3.0,-3.0,0.0
102,152,False,6.0,10.0,4.0,0.0
102,163,False,6.0,12.0,6.0,0.0
102,173,False,6.0,11.0,5.0,0.0
102,177,False,6.0,10.0,4.0,0.0
103,102,False,7.0,6.0,-1.0,0.0
103,104,False,7.0,7.0,0.0,0.0
103,100,False,7.0,6.0,-1.0,0.0
103,101,False,7.0,6.0,-1.0,0.0
103,106,False,7.0,7.0,0.0,0.0
103,107,False,7.0,3.0,-4.0,0.0
103,108,False,7.0,7.0,0.0,0.0
103,109,False,7.0,8.0,1.0,0.0
103,110,False,7.0,7.0,0.0,0.0
103,113,False,7.0,7.0,0.0,0.0
103,115,False,7.0,8.0,1.0,0.0
103,116,False,7.0,4.0,-3.0,0.0
103,118,False,7.0,6.0,-1.0,0.0
103,126,False,7.0,7.0,0.0,0.0
103,128,False,7.0,7.0,0.0,0.0
103,131,False,7.0,7.0,0.0,0.0
103,134,False,7.0,6.0,-1.0,0.0
103,136,False,7.0,7.0,0.0,0.0
103,137,False,7.0,6.0,-1.0,0.0
103,140,False,7.0,6.0,-1.0,0.0
103,144,False,7.0,7.0,0.0,0.0
103,145,False,7.0,7.0,0.0,0.0
103,146,False,7.0,8.0,1.0,0.0
103,148,False,7.0,7.0,0.0,0.0
103,149,False,7.0,6.0,-1.0,0.0
103,58,False,7.0,1.0,-6.0,0.0
103,69,False,7.0,2.0,-5.0,0.0
103,84,False,7.0,1.0,-6.0,0.0
103,98,False,7.0,0.0,-7.0,0.0
103,181,False,7.0,10.0,3.0,0.0
103,185,False,7.0,11.0,4.0,0.0
103,188,False,7.0,11.0,4.0,0.0
104,103,False,7.0,7.0,0.0,0.0
104,105,False,7.0,8.0,1.0,0.0
104,107,False,7.0,3.0,-4.0,0.0
104,110,False,7.0,7.0,0.0,0.0
104,114,False,7.0,6.0,-1.0,0.0
104,115,False,7.0,8.0,1.0,0.0
104,116,False,7.0,4.0,-3.0,0.0
104,117,False,7.0,6.0,-1.0,0.0
104,121,False,7.0,6.0,-1.0,0.0
104,125,False,7.0,7.0,0.0,0.0
104,126,False,7.0,7.0,0.0,0.0
104,127,False,7.0,6.0,-1.0,0.0
104,128,False,7.0,7.0,0.0,0.0
104,129,False,7.0,7.0,0.0,0.0
104,131,False,7.0,7.0,0.0,0.0
104,132,False,7.0,7.0,0.0,0.0
104,137,False,7.0,6.0,-1.0,0.0
104,139,False,7.0,7.0,0.0,0.0
104,140,False,7.0,6.0,-1.0,0.0
104,141,False,7.0,7.0,0.0,0.0
104,142,False,7.0,7.0,0.0,0.0
104,143,False,7.0,7.0,0.0,0.0
104,144,False,7.0,7.0,0.0,0.0
104,146,False,7.0,8.0,1.0,0.0
104,147,False,7.0,6.0,-1.0,0.0
104,149,False,7.0,6.0,-1.0,0.0
104,151,False,7.0,11.0,4.0,0.0
104,199,False,7.0,11.0,4.0,0.0
105,104,False,8.0,7.0,-1.0,0.0
105,106,False,8.0,7.0,-1.0,0.0
105,108,False,8.0,7.0,-1.0,0.0
105,111,False,8.0,6.0,-2.0,0.0
105,114,False,8.0,6.0,-2.0,0.0
105,118,False,8.0,6.0,-2.0,0.0
105,119,False,8.0,6.0,-2.0,0.0
105,120,False,8.0,8.0,0.0,0.0
105,124,False,8.0,6.0,-2.0,0.0
105,125,False,8.0,7.0,-1.0,0.0
105,129,False,8.0,7.0,-1.0,0.0
105,130,False,8.0,8.0,0.0,0.0
105,132,False,8.0,7.0,-1.0,0.0
105,134,False,8.0,6.0,-2.0,0.0
105,142,False,8.0,7.0,-1.0,0.0
105,144,False,8.0,7.0,-1.0,0.0
105,145,False,8.0,7.0,-1.0,0.0
105,147,False,8.0,6.0,-2.0,0.0
105,56,False,8.0,3.0,-5.0,0.0
105,80,False,8.0,2.0,-6.0,0.0
105,151,False,8.0,11.0,3.0,0.0
105,181,False,8.0,10.0,2.0,0.0
105,193,False,8.0,12.0,4.0,0.0
105,195,False,8.0,11.0,3.0,0.0
106,105,False,7.0,8.0,1.0,0.0
106,107,False,7.0,3.0,-4.0,0.0
106,101,False,7.0,6.0,-1.0,0.0
106,102,False,7.0,6.0,-1.0,0.0
106,103,False,7.0,7.0,0.0,0.0
106,111,False,7.0,6.0,-1.0,0.0
106,116,False,7.0,4.0,-3.0,0.0
106,117,False,7.0,6.0,-1.0,0.0
106,120,False,7.0,8.0,1.0,0.0
106,122,False,7.0,6.0,-1.0,0.0
106,123,False,7.0,6.0,-1.0,0.0
106,125,False,7.0,7.0,0.0,0.0
106,126,False,7.0,7.0,0.0,0.0
106,127,False,7.0,6.0,-1.0,0.0
106,136,False,7.0,7.0,0.0,0.0
106,137,False,7.0,6.0,-1.0,0.0
106,140,False,7.0,6.0,-1.0,0.0
106,141,False,7.0,7.0,0.0,0.0
106,144,False,7.0,7.0,0.0,0.0
106,145,False,7.0,7.0,0.0,0.0
106,146,False,7.0,8.0,1.0,0.0
106,65,False,7.0,3.0,-4.0,0.0
106,69,False,7.0,2.0,-5.0,0.0
106,91,False,7.0,2.0,-5.0,0.0
106,97,False,7.0,2.0,-5.0,0.0
106,158,False,7.0,10.0,3.0,0.0
106,169,False,7.0,10.0,3.0,0.0
107,106,False,3.0,7.0,4.0,0.0
107,108,False,3.0,7.0,4.0,0.0
107,100,False,3.0,6.0,3.0,0.0
107,102,False,3.0,6.0,3.0,0.0
107,103,False,3.0,7.0,4.0,0.0
107,104,True,3.0,7.0,4.0,1.0
107,111,True,3.0,6.0,3.0,1.0
107,113,True,3.0,7.0,4.0,1.0
107,114,True,3.0,6.0,3.0,1.0
107,118,False,3.0,6.0,3.0,0.0
107,121,True,3.0,6.0,3.0,1.0
107,123,False,3.0,6.0,3.0,0.0
107,124,False,3.0,6.0,3.0,0.0
107,126,False,3.0,7.0,4.0,0.0
107,134,True,3.0,6.0,3.0,1.0
107,135,True,3.0,7.0,4.0,1.0
107,139,False,3.0,7.0,4.0,0.0
107,140,True,3.0,6.0,3.0,1.0
107,141,True,3.0,7.0,4.0,1.0
107,142,True,3.0,7.0,4.0,1.0
107,147,True,3.0,6.0,3.0,1.0
107,149,False,3.0,6.0,3.0,0.0
107,53,False,3.0,1.0,-2.0,0.0
107,89,False,3.0,4.0,1.0,0.0
107,98,False,3.0,0.0,-3.0,0.0
107,155,True,3.0,10.0,7.0,1.0
107,163,True,3.0,12.0,9.0,1.0
107,170,True,3.0,9.0,6.0,1.0
107,175,True,3.0,9.0,6.0,1.0
107,185,False,3.0,11.0,8.0,0.0
108,107,False,7.0,3.0,-4.0,0.0
108,109,False,7.0,8.0,1.0,0.0
108,103,False,7.0,7.0,0.0,0.0
108,105,False,7.0,8.0,1.0,0.0
108,112,False,7.0,7.0,0.0,0.0
108,113,False,7.0,7.0,0.0,0.0
108,114,False,7.0,6.0,-1.0,0.0
108,116,False,7.0,4.0,-3.0,0.0
108,117,False,7.0,6.0,-1.0,0.0
108,118,False,7.0,6.0,-1.0,0.0
108,119,False,7.0,6.0,-1.0,0.0
108,121,False,7.0,6.0,-1.0,0.0
108,123,False,7.0,6.0,-1.0,0.0
108,124,False,7.0,6.0,-1.0,0.0
108,125,False,7.0,7.0,0.0,0.0
108,127,False,7.0,6.0,-1.0,0.0
108,129,False,7.0,7.0,0.0,0.0
108,132,False,7.0,7.0,0.0,0.0
108,133,False,7.0,6.0,-1.0,0.0
108,137,False,7.0,6.0,-1.0,0.0
108,141,False,7.0,7.0,0.0,0.0
108,143,False,7.0,7.0,0.0,0.0
108,145,False,7.0,7.0,0.0,0.0
108,147,False,7.0,6.0,-1.0,0.0
108,69,False,7.0,2.0,-5.0,0.0
108,156,False,7.0,10.0,3.0,0.0
108,159,False,7.0,10.0,3.0,0.0
108,163,False,7.0,12.0,5.0,0.0
109,108,False,8.0,7.0,-1.0,0.0
109,110,False,8.0,7.0,-1.0,0.0
109,101,False,8.0,6.0,-2.0,0.0
109,103,False,8.0,7.0,-1.0,0.0
109,112,False,8.0,7.0,-1.0,0.0
109,113,False,8.0,7.0,-1.0,0.0
109,115,False,8.0,8.0,0.0,0.0
109,116,False,8.0,4.0,-4.0,0.0
109,118,False,8.0,6.0,-2.0,0.0
109,120,False,8.0,8.0,0.0,0.0
109,122,False,8.0,6.0,-2.0,0.0
109,125,False,8.0,7.0,-1.0,0.0
109,126,False,8.0,7.0,-1.0,0.0
109,128,False,8.0,7.0,-1.0,0.0
109,130,False,8.0,8.0,0.0,0.0
109,131,False,8.0,7.0,-1.0,0.0
109,133,False,8.0,6.0,-2.0,0.0
109,134,False,8.0,6.0,-2.0,0.0
109,135,False,8.0,7.0,-1.0,0.0
109,137,False,8.0,6.0,-2.0,0.0
109,140,False,8.0,6.0,-2.0,0.0
109,142,False,8.0,7.0,-1.0,0.0
109,144,False,8.0,7.0,-1.0,0.0
109,145,False,8.0,7.0,-1.0,0.0
109,149,False,8.0,6.0,-2.0,0.0
109,52,False,8.0,3.0,-5.0,0.0
109,74,False,8.0,2.0,-6.0,0.0
109,89,False,8.0,4.0,-4.0,0.0
109,153,False,8.0,11.0,3.0,0.0
